sourceId,status,dateLastModified,metadata,username,userIds,enabledUser,givenName,familyName,middleName,role,identifier,email,sms,phone,agents,orgs,grades,password
,active,2024-06-17T09:19:49.337Z,,A.Delacruz@example.com,"[{'type': 'CA', 'identifier': '8840002704'}]",true,Annika,Delacruz,Neveah,student,884_STU_88402704,A.Delacruz@example.com,,3085558798,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:49.400Z,,L.Ayala@example.com,"[{'type': 'CA', 'identifier': '8840002706'}]",true,Lilliana,Ayala,Imani,student,884_STU_88402706,L.Ayala@example.com,,2085551393,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:49.417Z,,K.Sexton@example.com,"[{'type': 'CA', 'identifier': '8840002707'}]",true,Kolten,Sexton,Braylen,student,884_STU_88402707,K.Sexton@example.com,,2535553140,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:49.527Z,,A.Roy@example.com,"[{'type': 'CA', 'identifier': '8840002714'}]",true,Anne,Roy,Caroline,student,884_STU_88402714,A.Roy@example.com,,1005551275,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:49.573Z,,K.Mendoza@example.com,"[{'type': 'CA', 'identifier': '8840002715'}]",true,Kingston,Mendoza,Daniel,student,884_STU_88402715,K.Mendoza@example.com,,2765551019,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:49.633Z,,J.Bean@example.com,"[{'type': 'CA', 'identifier': '8840002717'}]",true,Janae,Bean,Adelyn,student,884_STU_88402717,J.Bean@example.com,,2195556866,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:49.680Z,,L.Khan@example.com,"[{'type': 'CA', 'identifier': '8840002718'}]",true,Landyn,Khan,Ulises,student,884_STU_88402718,L.Khan@example.com,,1895559220,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:49.697Z,,E.Estes@example.com,"[{'type': 'CA', 'identifier': '8840002719'}]",true,Elianna,Estes,Reagan,student,884_STU_88402719,E.Estes@example.com,,2475552326,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:49.760Z,,A.Coffey@example.com,"[{'type': 'CA', 'identifier': '8840002720'}]",true,Aniya,Coffey,Mya,student,884_STU_88402720,A.Coffey@example.com,,2335550161,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:49.823Z,,J.Holland@example.com,"[{'type': 'CA', 'identifier': '8840002722'}]",true,Johanna,Holland,Amelia,student,884_STU_88402722,J.Holland@example.com,,1205554978,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:49.840Z,,R.Stevenson@example.com,"[{'type': 'CA', 'identifier': '8840002723'}]",true,Raphael,Stevenson,Kaden,student,884_STU_88402723,R.Stevenson@example.com,,1935553228,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:49.883Z,,A.Owens@example.com,"[{'type': 'CA', 'identifier': '8840002724'}]",true,Andrew,Owens,Nathanael,student,884_STU_88402724,A.Owens@example.com,,1195555138,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2023-07-11T01:04:43.150Z,,N.Hull@example.com,"[{'type': 'CA', 'identifier': '8840002725'}]",true,Nehemiah,Hull,Devin,student,884_STU_88402725,N.Hull@example.com,,3105555676,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:49.947Z,,R.Donaldson@example.com,"[{'type': 'CA', 'identifier': '8840002726'}]",true,Reed,Donaldson,German,student,884_STU_88402726,R.Donaldson@example.com,,1545557784,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:50.197Z,,D.Castaneda@example.com,"[{'type': 'CA', 'identifier': '8840002727'}]",true,Donte,Castaneda,Tomas,student,884_STU_88402727,D.Castaneda@example.com,,2335553749,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:50.243Z,,K.Colon@example.com,"[{'type': 'CA', 'identifier': '8840002728'}]",true,Kyleigh,Colon,Isabella,student,884_STU_88402728,K.Colon@example.com,,2015550341,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:19:50.260Z,,K.Gill@example.com,"[{'type': 'CA', 'identifier': '8840002730'}]",true,Kiana,Gill,Joy,student,884_STU_88402730,K.Gill@example.com,,1395554428,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:50.323Z,,A.Kaufman@example.com,"[{'type': 'CA', 'identifier': '8840002731'}]",true,Alyssa,Kaufman,Avah,student,884_STU_88402731,A.Kaufman@example.com,,1185551248,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:50.370Z,,E.Gray@example.com,"[{'type': 'CA', 'identifier': '8840002732'}]",true,Ellie,Gray,Eva,student,884_STU_88402732,E.Gray@example.com,,1595555268,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:19:50.417Z,,P.Fry@example.com,"[{'type': 'CA', 'identifier': '8840002734'}]",true,Paxton,Fry,Lamar,student,884_STU_88402734,P.Fry@example.com,,2105557937,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:50.463Z,,C.Mccormick@example.com,"[{'type': 'CA', 'identifier': '8840002736'}]",true,Cloe,Mccormick,Dayami,student,884_STU_88402736,C.Mccormick@example.com,,3065553491,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2024-06-17T09:19:50.527Z,,E.Fowler@example.com,"[{'type': 'CA', 'identifier': '8840002739'}]",true,Eden,Fowler,Sage,student,884_STU_88402739,E.Fowler@example.com,,1755554646,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:50.573Z,,N.Bradshaw@example.com,"[{'type': 'CA', 'identifier': '8840002740'}]",true,Naima,Bradshaw,Gracie,student,884_STU_88402740,N.Bradshaw@example.com,,3015556279,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:50.633Z,,H.Burgess@example.com,"[{'type': 'CA', 'identifier': '8840002741'}]",true,Hector,Burgess,Kason,student,884_STU_88402741,H.Burgess@example.com,,1245557367,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:50.650Z,,B.Sutton@example.com,"[{'type': 'CA', 'identifier': '8840002742'}]",true,Blaze,Sutton,Donald,student,884_STU_88402742,B.Sutton@example.com,,1105558064,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:50.743Z,,J.Rowland@example.com,"[{'type': 'CA', 'identifier': '8840002744'}]",true,Jaden,Rowland,Libby,student,884_STU_88402744,J.Rowland@example.com,,3115558261,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:50.853Z,,B.Marsh@example.com,"[{'type': 'CA', 'identifier': '8840002748'}]",true,Briana,Marsh,Janet,student,884_STU_88402748,B.Marsh@example.com,,1715558948,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['10'],
,active,2023-11-14T22:55:35.470Z,,J.Armstrong@example.com,"[{'type': 'CA', 'identifier': '8840002749'}]",true,Jeremy,Armstrong,Nolan,student,884_STU_88402749,J.Armstrong@example.com,,1395557569,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:50.900Z,,R.Rosario@example.com,"[{'type': 'CA', 'identifier': '8840002750'}]",true,Ryder,Rosario,Emmanuel,student,884_STU_88402750,R.Rosario@example.com,,1165555716,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2023-11-14T22:55:35.470Z,,L.Mullen@example.com,"[{'type': 'CA', 'identifier': '8840002754'}]",true,Layne,Mullen,Jonas,student,884_STU_88402754,L.Mullen@example.com,,1235554172,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:50.980Z,,F.Murray@example.com,"[{'type': 'CA', 'identifier': '8840002755'}]",true,Frances,Murray,Lilliana,student,884_STU_88402755,F.Murray@example.com,,1355553165,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:51.040Z,,C.Benitez@example.com,"[{'type': 'CA', 'identifier': '8840002757'}]",true,Carla,Benitez,Aileen,student,884_STU_88402757,C.Benitez@example.com,,2075556922,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:51.087Z,,D.Osborn@example.com,"[{'type': 'CA', 'identifier': '8840002758'}]",true,Darwin,Osborn,Marcel,student,884_STU_88402758,D.Osborn@example.com,,1725550463,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:51.133Z,,M.Rios@example.com,"[{'type': 'CA', 'identifier': '8840002759'}]",true,Marie,Rios,Bria,student,884_STU_88402759,M.Rios@example.com,,3135558504,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:51.180Z,,V.Simon@example.com,"[{'type': 'CA', 'identifier': '8840002761'}]",true,Valentina,Simon,Rebekah,student,884_STU_88402761,V.Simon@example.com,,2695557842,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:51.337Z,,R.Chapman@example.com,"[{'type': 'CA', 'identifier': '8840002765'}]",true,Reyna,Chapman,Ashly,student,884_STU_88402765,R.Chapman@example.com,,1645559869,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:19:51.400Z,,A.Acevedo@example.com,"[{'type': 'CA', 'identifier': '8840002768'}]",true,Ansley,Acevedo,Jaycee,student,884_STU_88402768,A.Acevedo@example.com,,1455559891,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2023-07-11T01:04:43.150Z,,A.Zhang@example.com,"[{'type': 'CA', 'identifier': '8840002769'}]",true,Adolfo,Zhang,Braedon,student,884_STU_88402769,A.Zhang@example.com,,3025558353,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:51.447Z,,R.Hansen@example.com,"[{'type': 'CA', 'identifier': '8840002770'}]",true,Reed,Hansen,Paxton,student,884_STU_88402770,R.Hansen@example.com,,2175553157,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:51.510Z,,R.Baxter@example.com,"[{'type': 'CA', 'identifier': '8840002772'}]",true,Richard,Baxter,Tommy,student,884_STU_88402772,R.Baxter@example.com,,2815553063,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2023-11-14T22:55:35.517Z,,D.Buck@example.com,"[{'type': 'CA', 'identifier': '8840002773'}]",true,Damion,Buck,Charlie,student,884_STU_88402773,D.Buck@example.com,,1245557597,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:51.510Z,,M.Ford@example.com,"[{'type': 'CA', 'identifier': '8840002774'}]",true,Miriam,Ford,Myla,student,884_STU_88402774,M.Ford@example.com,,1805554348,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:51.527Z,,L.Griffith@example.com,"[{'type': 'CA', 'identifier': '8840002775'}]",true,Lyla,Griffith,Kali,student,884_STU_88402775,L.Griffith@example.com,,1035557560,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['09'],
,active,2024-06-17T09:19:51.573Z,,M.Stewart@example.com,"[{'type': 'CA', 'identifier': '8840002778'}]",true,Magdalena,Stewart,Tessa,student,884_STU_88402778,M.Stewart@example.com,,1215557349,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['12'],
,active,2024-06-17T09:19:51.633Z,,B.Arias@example.com,"[{'type': 'CA', 'identifier': '8840002780'}]",true,Bradyn,Arias,Clay,student,884_STU_88402780,B.Arias@example.com,,2605552901,[],"[{'href': '~/ims/oneroster/v1p1/orgs/884', 'sourcedId': '884', 'type': 'org'}]",['11'],
,active,2024-06-17T09:21:42.690Z,,student@aeries.com,"[{'type': 'CA', 'identifier': '8940000001'}]",true,Alex,Abbott,James,student,894_STU_89400001,student@aeries.com,,2725559263,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:42.737Z,,student@aeries.com,"[{'type': 'CA', 'identifier': '8940000002'}]",true,Layla,Sexton,Londyn,student,894_STU_89400002,student@aeries.com,,2015555124,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['09'],
,active,2024-06-17T09:21:42.800Z,,A.Krause@example.com,"[{'type': 'CA', 'identifier': '8940000003'}]",true,Anna,Krause,Ann,student,894_STU_89400003,A.Krause@example.com,,2185554217,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['09'],
,active,2024-06-17T09:21:42.847Z,,H.Vang@example.com,"[{'type': 'CA', 'identifier': '8940000004'}]",true,Hamza,Vang,Gustavo,student,894_STU_89400004,H.Vang@example.com,,2615551216,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:42.893Z,,K.Adkins@example.com,"[{'type': 'CA', 'identifier': '8940000005'}]",true,Kadence,Adkins,Cristal,student,894_STU_89400005,K.Adkins@example.com,,1095551246,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:42.957Z,,S.Ramos@example.com,"[{'type': 'CA', 'identifier': '8940000006'}]",true,Sage,Ramos,Hadassah,student,894_STU_89400006,S.Ramos@example.com,,2115556772,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:43.003Z,,J.Logan@example.com,"[{'type': 'CA', 'identifier': '8940000007'}]",true,Jacquelyn,Logan,Savanah,student,894_STU_89400007,J.Logan@example.com,,2635551989,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:43.063Z,,S.Bradford@example.com,"[{'type': 'CA', 'identifier': '8940000008'}]",true,Savanah,Bradford,Kelsey,student,894_STU_89400008,S.Bradford@example.com,,1515556108,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['09'],
,active,2024-06-17T09:21:43.110Z,,B.David@example.com,"[{'type': 'CA', 'identifier': '8940000009'}]",true,Brenna,David,Annalise,student,894_STU_89400009,B.David@example.com,,1095556941,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:43.237Z,,M.Morgan@example.com,"[{'type': 'CA', 'identifier': '8940000012'}]",true,Micaela,Morgan,Jaidyn,student,894_STU_89400012,M.Morgan@example.com,,2795551843,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['09'],
,active,2024-06-17T09:21:43.330Z,,E.Russell@example.com,"[{'type': 'CA', 'identifier': '8940000015'}]",true,Edgar,Russell,Jorden,student,894_STU_89400015,E.Russell@example.com,,1325559967,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:43.377Z,,N.Grant@example.com,"[{'type': 'CA', 'identifier': '8940000016'}]",true,Nico,Grant,Tristen,student,894_STU_89400016,N.Grant@example.com,,2685556050,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['11'],
,active,2024-06-17T09:21:43.423Z,,A.Adkins@example.com,"[{'type': 'CA', 'identifier': '8940000017'}]",true,Aleah,Adkins,Cristal,student,894_STU_89400017,A.Adkins@example.com,,2885559164,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:43.470Z,,J.Blankenship@example.com,"[{'type': 'CA', 'identifier': '8940000018'}]",true,Jordin,Blankenship,Arielle,student,894_STU_89400018,J.Blankenship@example.com,,2585558042,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['09'],
,active,2024-06-17T09:21:43.533Z,,R.Hinton@example.com,"[{'type': 'CA', 'identifier': '8940000020'}]",true,Roberto,Hinton,Samir,student,894_STU_89400020,R.Hinton@example.com,,2695551850,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:43.597Z,,M.Gregory@example.com,"[{'type': 'CA', 'identifier': '8940000021'}]",true,Morgan,Gregory,Sarahi,student,894_STU_89400021,M.Gregory@example.com,,3125550553,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:43.643Z,,L.Walsh@example.com,"[{'type': 'CA', 'identifier': '8940000022'}]",true,Landen,Walsh,Jovany,student,894_STU_89400022,L.Walsh@example.com,,2425552957,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:43.690Z,,K.Acevedo@example.com,"[{'type': 'CA', 'identifier': '8940000023'}]",true,Kali,Acevedo,Lina,student,894_STU_89400023,K.Acevedo@example.com,,1295553358,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['11'],
,active,2024-06-17T09:21:43.753Z,,C.Lam@example.com,"[{'type': 'CA', 'identifier': '8940000024'}]",true,Chanel,Lam,Miya,student,894_STU_89400024,C.Lam@example.com,,1045554691,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:43.800Z,,T.Stout@example.com,"[{'type': 'CA', 'identifier': '8940000025'}]",true,Troy,Stout,Coleman,student,894_STU_89400025,T.Stout@example.com,,3005555814,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:43.847Z,,A.Hatfield@example.com,"[{'type': 'CA', 'identifier': '8940000026'}]",true,Alondra,Hatfield,Mina,student,894_STU_89400026,A.Hatfield@example.com,,2995554782,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:43.910Z,,C.Barnett@example.com,"[{'type': 'CA', 'identifier': '8940000027'}]",true,Claudia,Barnett,Lailah,student,894_STU_89400027,C.Barnett@example.com,,2755551815,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:43.957Z,,G.Short@example.com,"[{'type': 'CA', 'identifier': '8940000028'}]",true,Georgia,Short,Jazmine,student,894_STU_89400028,G.Short@example.com,,2955559037,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['10'],
,active,2024-06-17T09:21:44.003Z,,H.Miles@example.com,"[{'type': 'CA', 'identifier': '8940000030'}]",true,Hezekiah,Miles,Reynaldo,student,894_STU_89400030,H.Miles@example.com,,1605555934,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['09'],
,active,2024-06-17T09:21:44.063Z,,A.Swanson@example.com,"[{'type': 'CA', 'identifier': '8940000032'}]",true,Alena,Swanson,Nyla,student,894_STU_89400032,A.Swanson@example.com,,1805551647,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['11'],
,active,2024-06-17T09:21:44.110Z,,M.Wheeler@example.com,"[{'type': 'CA', 'identifier': '8940000033'}]",true,Macy,Wheeler,Brooke,student,894_STU_89400033,M.Wheeler@example.com,,1105552273,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['11'],
,active,2024-06-17T09:21:44.160Z,,I.Adkins@example.com,"[{'type': 'CA', 'identifier': '8940000034'}]",true,Isaias,Adkins,Javion,student,894_STU_89400034,I.Adkins@example.com,,1705551979,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:44.207Z,,C.Cowan@example.com,"[{'type': 'CA', 'identifier': '8940000035'}]",true,Cael,Cowan,Mitchell,student,894_STU_89400035,C.Cowan@example.com,,2885557250,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['11'],
,active,2024-06-17T09:21:44.267Z,,A.Weiss@example.com,"[{'type': 'CA', 'identifier': '8940000036'}]",true,Aurora,Weiss,Arielle,student,894_STU_89400036,A.Weiss@example.com,,2195553929,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['12'],
,active,2024-06-17T09:21:44.313Z,,M.Horton@example.com,"[{'type': 'CA', 'identifier': '8940000037'}]",true,Madeleine,Horton,Isabela,student,894_STU_89400037,M.Horton@example.com,,1335552580,[],"[{'href': '~/ims/oneroster/v1p1/orgs/894', 'sourcedId': '894', 'type': 'org'}]",['11'],
